date,state,energy_mu,week_start,week_end,source_file
2024-12-12,Haryana,159.5,2024-12-09,2024-12-15,Weekly 091224 to 151224.pdf
2024-12-13,Haryana,161.3,2024-12-09,2024-12-15,Weekly 091224 to 151224.pdf
2024-12-14,Haryana,162.3,2024-12-09,2024-12-15,Weekly 091224 to 151224.pdf
2024-12-15,Haryana,145.1,2024-12-09,2024-12-15,Weekly 091224 to 151224.pdf
2024-12-16,Haryana,160.3,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-17,Haryana,168.0,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-18,Haryana,169.2,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-19,Haryana,168.3,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-20,Haryana,168.8,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-21,Haryana,166.1,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-22,Haryana,148.4,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-30,Haryana,141.0,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2024-12-31,Haryana,143.0,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-01,Haryana,139.8,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-02,Haryana,146.0,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-03,Haryana,153.6,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-04,Haryana,150.7,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-05,Haryana,137.8,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-06,Haryana,152.6,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-07,Haryana,159.6,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-08,Haryana,158.0,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-09,Haryana,158.0,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-10,Haryana,161.0,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-11,Haryana,152.6,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-12,Haryana,130.6,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-13,Haryana,147.2,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-14,Haryana,152.0,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-15,Haryana,156.0,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-16,Haryana,148.9,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-17,Haryana,156.2,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-18,Haryana,154.4,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-19,Haryana,135.1,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-20,Haryana,146.7,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-21,Haryana,152.1,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-22,Haryana,153.9,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-23,Haryana,151.5,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-24,Haryana,157.2,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-25,Haryana,158.2,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-26,Haryana,138.5,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-27,Haryana,156.6,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-28,Haryana,164.8,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-29,Haryana,167.2,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-30,Haryana,165.9,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-31,Haryana,165.0,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-01,Haryana,158.9,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-02,Haryana,142.8,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-03,Haryana,155.0,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-04,Haryana,163.0,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-05,Haryana,166.1,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-06,Haryana,170.0,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-07,Haryana,168.9,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-08,Haryana,166.8,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-09,Haryana,150.7,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-10,Haryana,167.7,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-11,Haryana,171.7,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-12,Haryana,172.0,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-13,Haryana,163.6,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-14,Haryana,164.5,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-15,Haryana,165.9,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-16,Haryana,148.5,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-17,Haryana,159.4,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-18,Haryana,162.9,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-19,Haryana,159.0,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-20,Haryana,137.1,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-21,Haryana,150.3,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-22,Haryana,152.5,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-23,Haryana,137.9,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-24,Haryana,151.0,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-25,Haryana,154.6,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-26,Haryana,151.0,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-27,Haryana,142.2,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-28,Haryana,141.0,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-01,Haryana,133.0,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-02,Haryana,120.2,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-03,Haryana,138.4,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-04,Haryana,144.2,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-05,Haryana,137.0,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-06,Haryana,145.4,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-07,Haryana,159.0,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-08,Haryana,164.7,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-09,Haryana,154.1,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-10,Haryana,162.2,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-11,Haryana,167.9,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-12,Haryana,167.5,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-13,Haryana,155.3,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-14,Haryana,113.5,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-15,Haryana,103.7,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-16,Haryana,122.4,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-04-14,Haryana,164.1,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-15,Haryana,176.0,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-16,Haryana,184.1,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-17,Haryana,178.5,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-18,Haryana,180.6,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-19,Haryana,183.3,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-20,Haryana,172.3,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-21,Haryana,189.7,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-22,Haryana,191.6,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-23,Haryana,193.9,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-24,Haryana,197.0,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-25,Haryana,200.0,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-26,Haryana,199.7,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-27,Haryana,188.9,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-28,Haryana,204.3,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-04-29,Haryana,207.3,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-04-30,Haryana,213.6,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-01,Haryana,214.4,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-02,Haryana,152.6,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-03,Haryana,177.4,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-04,Haryana,163.3,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-05,Haryana,165.0,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-06,Haryana,179.5,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-07,Haryana,184.1,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-08,Haryana,186.9,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-09,Haryana,192.5,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-10,Haryana,191.7,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-11,Haryana,164.8,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-12,Haryana,186.1,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-13,Haryana,197.2,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-14,Haryana,208.2,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-15,Haryana,219.8,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-16,Haryana,215.0,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-17,Haryana,216.9,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-18,Haryana,213.8,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-19,Haryana,238.2,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-20,Haryana,252.3,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-21,Haryana,229.5,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-22,Haryana,207.4,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-23,Haryana,229.9,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-24,Haryana,231.4,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-25,Haryana,123.9,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-26,Haryana,191.9,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-27,Haryana,211.5,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-28,Haryana,228.7,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-29,Haryana,226.3,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-30,Haryana,211.0,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-31,Haryana,202.5,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-06-01,Haryana,174.2,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-06-02,Haryana,192.5,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-03,Haryana,190.0,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-04,Haryana,194.5,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-05,Haryana,195.1,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-06,Haryana,216.5,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-07,Haryana,227.1,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-08,Haryana,223.8,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-09,Haryana,250.7,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-10,Haryana,262.2,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-11,Haryana,269.8,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-12,Haryana,279.2,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-13,Haryana,281.9,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-14,Haryana,277.1,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-15,Haryana,240.6,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-16,Haryana,265.4,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-17,Haryana,243.5,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-18,Haryana,239.0,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-19,Haryana,257.2,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-20,Haryana,267.4,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-21,Haryana,272.3,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-22,Haryana,261.8,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-23,Haryana,272.0,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-24,Haryana,266.8,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-25,Haryana,252.1,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-26,Haryana,255.9,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-27,Haryana,275.9,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-28,Haryana,272.8,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-29,Haryana,230.6,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-30,Haryana,231.0,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-01,Haryana,230.0,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-02,Haryana,258.9,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-03,Haryana,278.1,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-04,Haryana,283.2,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-05,Haryana,285.3,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-06,Haryana,266.6,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-07,Haryana,249.9,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-08,Haryana,276.6,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-09,Haryana,248.9,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-10,Haryana,214.1,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-11,Haryana,240.3,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-12,Haryana,256.5,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-13,Haryana,228.9,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-14,Haryana,233.2,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-15,Haryana,240.3,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-16,Haryana,238.7,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-17,Haryana,243.9,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-18,Haryana,250.8,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-19,Haryana,254.8,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-20,Haryana,252.2,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-21,Haryana,261.2,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-22,Haryana,254.7,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-23,Haryana,252.2,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-24,Haryana,263.3,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-25,Haryana,286.0,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-26,Haryana,292.7,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-27,Haryana,277.0,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-28,Haryana,288.8,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-29,Haryana,266.0,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-30,Haryana,252.7,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-31,Haryana,216.4,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-01,Haryana,210.7,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-02,Haryana,226.7,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-03,Haryana,214.0,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-04,Haryana,238.3,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-05,Haryana,244.8,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-06,Haryana,250.5,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-07,Haryana,260.3,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-08,Haryana,270.0,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-09,Haryana,220.8,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-10,Haryana,217.8,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-11,Haryana,249.4,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-12,Haryana,242.3,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-13,Haryana,257.5,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-14,Haryana,233.7,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-15,Haryana,204.7,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-16,Haryana,221.7,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-17,Haryana,216.5,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-18,Haryana,232.3,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-19,Haryana,243.6,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-20,Haryana,251.8,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-21,Haryana,257.9,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-22,Haryana,268.8,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-23,Haryana,251.5,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-24,Haryana,207.5,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-25,Haryana,192.5,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-26,Haryana,190.1,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-27,Haryana,198.0,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-28,Haryana,214.1,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-29,Haryana,210.9,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-30,Haryana,211.4,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-31,Haryana,181.7,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-09-01,Haryana,172.9,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-02,Haryana,164.0,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-03,Haryana,164.8,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-04,Haryana,175.1,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-05,Haryana,182.8,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-06,Haryana,186.9,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-07,Haryana,168.7,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-08,Haryana,195.3,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-09,Haryana,213.3,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-10,Haryana,221.2,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-11,Haryana,224.8,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-12,Haryana,236.5,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-13,Haryana,245.9,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-14,Haryana,238.5,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-15,Haryana,259.2,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-16,Haryana,267.4,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-17,Haryana,262.0,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-18,Haryana,260.0,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-19,Haryana,261.4,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-20,Haryana,259.2,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-21,Haryana,235.9,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-22,Haryana,251.4,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-23,Haryana,253.3,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-24,Haryana,254.6,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-25,Haryana,257.4,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-26,Haryana,261.3,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-27,Haryana,264.4,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-28,Haryana,253.2,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-29,Haryana,266.3,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-09-30,Haryana,255.1,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-01,Haryana,240.2,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-02,Haryana,213.4,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-03,Haryana,226.1,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-04,Haryana,232.9,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-05,Haryana,205.8,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-06,Haryana,172.1,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-07,Haryana,158.4,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-08,Haryana,162.8,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-09,Haryana,164.6,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-10,Haryana,168.0,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-11,Haryana,173.3,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-12,Haryana,165.0,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-13,Haryana,180.1,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-14,Haryana,186.4,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-15,Haryana,187.6,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-16,Haryana,186.5,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-17,Haryana,188.8,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-18,Haryana,185.0,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-19,Haryana,171.3,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-20,Haryana,144.3,2025-10-20,2025-10-26,Weekly 201025 to 261025_999.pdf
2025-10-21,Haryana,137.4,2025-10-20,2025-10-26,Weekly 201025 to 261025_999.pdf
2025-10-22,Haryana,146.0,2025-10-20,2025-10-26,Weekly 201025 to 261025_999.pdf
2025-10-23,Haryana,154.4,2025-10-20,2025-10-26,Weekly 201025 to 261025_999.pdf
2025-10-24,Haryana,165.6,2025-10-20,2025-10-26,Weekly 201025 to 261025_999.pdf
2025-10-25,Haryana,167.3,2025-10-20,2025-10-26,Weekly 201025 to 261025_999.pdf
2025-10-26,Haryana,155.3,2025-10-20,2025-10-26,Weekly 201025 to 261025_999.pdf
2025-10-27,Haryana,163.1,2025-10-27,2025-11-02,Weekly 271025 to 021125_380.pdf
2025-10-28,Haryana,162.3,2025-10-27,2025-11-02,Weekly 271025 to 021125_380.pdf
2025-10-29,Haryana,165.3,2025-10-27,2025-11-02,Weekly 271025 to 021125_380.pdf
2025-10-30,Haryana,165.7,2025-10-27,2025-11-02,Weekly 271025 to 021125_380.pdf
